date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BK,BKNG,BLK,BLL,BMY,BR,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CBS,CCI,CCL,CDNS,CE,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRI,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX
2016-08-02,46.0809,32.6357,165.8505,99.8168,60.6999,85.2533,118.91,42.7837,107.5215,96.05,59.5277,40.3032,83.2886,217.798,57.87,48.2381,62.6118,11.0067,33.9189,242.0148,51.1185,41.5025,78.641,45.9132,49.96,81.6909,90.38,61.8352,65.0638,70.1637,133.61,25.159000000000002,6.26,45.6724,138.8311,161.2753,110.8179,760.58,70.19,89.3,121.1544,105.484,44.7887,47.2708,50.4427,138.8646,57.3835,,101.6099,22.4531,74.8894,39.3055,170.4229,153.4008,74.0895,77.6106,61.0098,802.53,122.9669,13.5453,47.2172,33.5631,30.8255,170.2174,30.4278,,,330.11,37.0202,1345.38,345.5075,34.2547,70.1094,65.242,24.17,30.9985,131.8756,41.0303,34.2213,78.8456,75.9757,118.6306,66.5322,28.32,50.2767,87.8049,41.9136,23.95,59.5055,114.29,61.95,22.2208,20.8565,47.0981,64.5797,235.79,124.0684,69.9603,70.6195,121.9428,42.0965,31.9192,95.8865,402.64,112.6345,41.4878,34.43,21.1981,62.9007,23.4952,181.8536,37.8336,155.2034,25.0514,56.7862,50.32,25.42,80.5,28.2373,26.566999999999997,102.6841,23.4391,56.8712,66.257,91.772,89.4607,121.29,69.76100000000001,34.4245,73.8483,53.055,90.0143,81.2225,31.0096,79.6477,91.3911,26.42,25.41,49.19,95.8551,96.23,53.2119,25.4936,56.0098,90.4799,75.9441,76.0,35.4796,,,76.78,30.79,119.3036,72.6081,126.86,70.449,90.2814,60.1781,48.714,78.5232,354.6512,59.2521,53.972,215.0091,24.3741,58.8258,71.0474,,113.58,33.6769,49.5732,110.89299999999999,77.3085,10.2424,85.5868,38.9374,123.09,61.2114,12.2305,155.4467
2016-08-03,45.993,32.704,167.8812,101.0683,60.50899999999999,85.6918,118.58,42.6698,108.2648,96.67,59.5561,40.7485,83.4969,217.5338,57.95,47.7573,62.1037,11.2055,34.0847,243.7328,54.8575,41.3923,79.4152,45.9319,49.44,81.32300000000001,91.95,62.0353,65.5606,69.5373,137.66,25.3818,6.3,46.0657,141.3906,160.6086,109.8592,754.64,71.3,90.32,123.3834,106.749,45.1763,48.9651,51.4685,138.8459,57.6864,,102.8072,22.7813,74.5964,39.9284,168.6153,154.5497,73.509,76.7595,61.3558,804.91,123.2192,13.8808,46.8665,34.2643,31.3415,169.5902,30.9224,,,321.34,37.4209,1371.14,346.524,34.2791,69.8759,65.1461,23.84,31.5581,131.6599,41.8893,34.3678,78.5857,76.7145,119.0481,66.7943,28.77,50.451,87.125,42.2563,24.22,60.7152,116.14,66.3,22.248,21.2443,46.8342,64.986,237.11,124.5382,70.1191,69.8744,123.15,42.7949,31.8906,95.8679,402.56,113.7884,40.9405,35.77,21.2252,63.1379,23.9063,181.18400000000003,38.328,154.8492,25.2659,56.3787,49.02,25.0,80.41,28.3295,27.0856,102.6551,23.3778,57.1661,67.3206,91.1824,90.3769,126.01,69.202,34.5096,74.4281,53.8194,90.6038,81.6132,31.2028,79.6969,92.43,26.83,25.91,51.32,93.5188,96.77,53.968,25.395,56.4374,89.1246,75.5802,76.08,37.3262,,,78.63,30.95,117.9436,71.5025,126.4237,69.9153,90.8332,60.9289,48.6037,80.9607,351.6884,58.1423,53.1323,214.0061,24.8413,59.5676,71.0208,,113.36,33.4846,49.3122,109.9262,75.3842,10.4054,87.0722,39.1702,122.51,61.4535,12.2206,156.8432
2016-08-04,45.7391,32.8017,169.4042,101.6926,60.0818,84.8243,121.41,42.5369,108.3601,97.09,60.0013,40.5722,83.7052,214.5788,58.25,47.933,62.2761,11.2145,34.0799,244.6208,54.3948,41.2361,79.0187,45.8382,49.43,79.5124,91.72,62.0353,65.551,69.4884,135.43,25.5465,6.47,45.1414,140.0025,159.9047,110.5142,760.77,71.99,92.8,122.3702,106.9825,45.2441,47.498000000000005,50.091,139.586,57.8526,,104.3015,22.7594,74.6909,40.3734,167.3702,157.262,73.6517,76.1468,61.4616,808.24,122.6025,13.8808,46.8276,34.1074,31.379,165.4899,30.6968,,,314.56,37.1538,1359.99,344.7262,38.3916,70.3616,65.4336,24.14,31.4326,132.0912,41.8416,34.2726,77.6015,76.4714,119.0291,66.7264,28.7,50.1992,87.8139,42.7471,24.33,61.0105,116.27,66.3,19.4443,21.3861,48.5422,64.7025,236.99,128.2164,70.1285,70.5346,125.3212,42.8906,32.0528,95.9515,397.2,114.691,41.1168,35.635,21.3155,63.1857,23.9063,181.6537,38.1283,155.25,25.3592,56.6102,49.67,25.115,80.56,28.4033,26.9415,102.8869,23.1786,57.7756,66.6459,90.7519,90.1793,125.9,68.9044,34.5664,73.8863,53.9914,89.9757,81.7561,31.0672,79.8347,91.5354,26.42,25.45,51.79,94.435,96.07,54.3423,25.3143,56.7441,89.3551,75.6601,75.91,37.9254,,,78.23,31.06,118.7402,71.4028,127.3061,70.1453,90.6783,60.7975,48.714,82.7987,352.695,58.4506,53.1692,213.1517,24.9506,59.8087,70.7379,,112.98,33.2649,48.742,110.854,74.4221,10.3625,88.6374,39.4868,124.36,61.4729,12.1516,156.0717
2016-08-05,46.3837,33.6418,169.7128,103.2391,60.4817,85.177,120.25,42.9641,109.2082,99.04,60.3329,41.2308,84.8982,217.5827,59.33,47.1563,61.5593,11.0519,34.6056,245.0068,55.8016,41.6771,80.0762,46.2132,50.66,79.7157,91.83,63.1121,65.7612,69.8896,137.11,25.9728,6.61,45.4167,143.9992,160.8216,110.666,765.98,71.75,94.84,123.3737,107.6636,45.7092,46.9868,51.5565,139.7827,58.5562,,103.4012,22.9783,73.8495,40.1064,168.4216,160.2096,74.67,74.5602,62.9803,806.29,123.0884,14.4272,46.8081,35.113,32.1295,167.6124,31.6078,,,315.96,38.6422,1414.22,352.7267,38.7046,59.1142,65.8936,24.14,32.0887,133.254,43.6359,33.9065,78.3257,77.2102,120.4998,66.7361,29.61,50.5285,87.2247,43.5713,24.68,61.7154,115.53,66.87,20.0432,22.1239,48.2255,65.3922,234.79,128.4363,70.9506,70.346,123.7396,44.23,32.153,97.0562,401.13,116.6359,40.5323,35.475,20.4755,64.9991,24.0434,182.753,38.6037,156.322,25.7789,56.7955,50.41,25.5,81.33,28.6246,27.4986,103.2055,22.8951,58.6997,67.4715,91.1262,90.2871,128.92,67.9577,35.6354,74.4566,55.2143,91.1835,81.6417,31.29,80.2086,92.1799,26.33,25.33,51.42,92.4926,97.02,55.3734,25.0902,58.0175,87.6771,74.7636,76.96,38.8095,,,79.84,31.39,119.2162,70.4603,128.8189,69.0043,90.5815,61.3512,49.4121,88.6174,347.0921,59.2169,52.3572,214.1733,25.7757,60.6989,70.3666,,113.23,33.0909,49.4476,110.5805,74.8668,10.4569,92.665,39.9245,125.15,61.7538,12.0628,159.0892
2016-08-08,46.1298,33.5539,168.1101,104.094,60.2999,84.5288,120.26,42.7363,108.3315,98.49,60.096000000000004,41.2957,84.6804,218.1111,59.37,47.1008,61.4313,11.0067,34.6104,239.6598,56.0755,42.1549,80.0289,46.3163,50.21,79.5608,91.8,62.7596,66.0764,69.4688,136.08,25.9922,6.68,46.2918,142.562,159.5991,109.8592,766.56,72.07,94.81,123.2579,107.4495,45.4379,47.9618,51.83,139.3612,58.5366,,104.0787,22.8688,73.3769,40.1559,171.382,158.5427,74.9175,73.7716,63.2783,801.26,123.5182,14.5039,46.7302,35.0577,32.0263,167.4098,31.6078,,,313.65,38.7281,1405.0,349.8465,39.218,56.3304,65.6349,23.88,32.2527,133.901,43.8649,34.1554,77.7872,78.0332,120.5852,66.6001,29.68,50.3736,86.9346,43.0434,24.69,61.8583,113.63,67.33,21.0412,22.1807,48.0096,65.4205,236.82,128.3263,71.0066,70.2045,123.6835,44.0291,32.0003,96.7127,401.4,117.6316,40.4024,35.145,20.5117,65.066,24.4941,181.174,39.5165,156.0424,26.124000000000002,56.8233,50.27,25.2,81.17,28.5969,27.3546,102.8772,23.2016,57.3234,67.4318,90.9484,90.9069,129.88,67.6151,35.4178,75.0078,55.3767,89.8501,80.9271,31.105999999999998,79.9921,92.103,26.2,25.11,51.29,91.9337,95.9,56.3205,25.2426,57.7851,87.6679,75.2163,75.36,39.4872,,,79.27,31.15,118.7596,70.3697,127.3837,68.9675,90.3008,61.5295,49.8898,89.1089,345.9526,60.1594,52.3848,216.5787,25.7955,61.042,70.508,,112.4,33.0635,49.3122,111.4204,74.6944,10.4483,93.4127,39.9059,125.26,61.9573,12.122,159.8607
2016-08-09,46.3446,33.7883,165.74099999999999,104.5166,60.6817,84.4811,123.33,42.7932,107.5691,98.87,60.456,41.1659,85.1822,215.6551,60.34,47.1008,61.6508,10.9073,34.6246,242.3526,55.9622,42.2467,80.0478,46.4756,50.22,79.4059,93.16,61.9305,66.2675,69.7918,135.0,25.9534,6.6,46.577,141.7843,159.3584,110.0395,768.31,74.06,95.14,123.943,107.2647,45.7092,47.5453,51.5369,139.6797,58.7809,,104.6078,22.65,73.1784,40.7887,171.5204,161.1985,74.92699999999999,73.8571,62.8554,798.0,123.92,14.5614,46.8958,35.0577,31.4822,168.0176,31.0265,,,314.42,38.4323,1407.01,346.9852,39.1545,57.5542,65.76899999999999,24.15,32.5228,134.4636,43.8077,34.1628,77.8058,77.4627,120.329,66.3185,29.92,50.2186,86.8621,41.7191,24.63,62.5631,113.8,66.91,20.0704,22.2185,48.4318,65.1088,255.76,127.1069,70.9506,70.5346,124.0859,44.0865,31.9192,96.3321,395.1,117.1384,40.4952,35.205,20.5026,64.6937,23.7005,182.0335,39.2123,156.4712,26.0439,56.81399999999999,50.11,25.21,81.18,28.5324,27.1433,103.1379,23.101999999999997,56.6942,67.5746,91.2011,91.0147,129.46,67.3806,35.1445,74.9793,55.32899999999999,88.9322,81.4893,31.261,79.9134,92.9879,25.65,24.72,52.24,93.363,95.95,56.2059,25.3143,57.9152,87.8615,75.2074,72.31,39.1925,,,78.69,31.11,119.2939,70.7685,128.2177,69.2896,90.3492,61.4638,49.9082,88.8337,348.735,60.4588,52.4494,216.9409,25.6365,61.0513,70.4723,,113.39,32.8254,49.3509,111.1176,75.2481,10.5598,93.9909,39.5613,125.06,61.8701,11.9247,160.4759
2016-08-10,46.4032,33.3878,165.8903,103.7386,60.3817,83.7948,123.46,42.5369,107.8931,100.62,60.4276,41.101000000000006,85.2485,214.0309,60.3,47.1748,61.8063,11.0067,34.653,243.395,55.7072,41.7138,80.0478,46.6162,52.02,79.4833,93.37,61.7876,66.3152,69.8309,132.67,25.5853,6.49,46.4983,141.2331,158.5712,110.3433,768.56,74.0,95.93,123.6535,106.8073,45.7044,46.1728,51.4197,139.6141,58.7419,,103.1321,22.6062,73.1595,40.6404,169.4545,161.8389,74.8889,74.2087,62.2306,803.45,124.6266,14.1971,47.333999999999996,34.5277,31.6416,168.8088,30.8529,,,308.87,38.0125,1406.28,344.9051,39.2132,56.592,66.6124,23.88,32.5228,134.4542,43.3782,33.9431,77.5736,77.2944,119.7597,66.3088,29.94,50.4123,87.1794,42.0803,24.68,62.3155,112.53,66.94,19.5752,21.9915,48.5675,65.2032,254.07,127.5367,70.9973,70.5912,125.2651,43.3689,32.0719,96.3043,395.07,117.3152,40.5879,35.045,20.4665,63.8061,23.5241,181.104,38.6037,157.2937,26.3642,56.7862,48.71,25.465,80.24,28.4494,26.8935,103.6786,23.2476,56.5566,67.9557,90.8829,89.9548,128.5,67.6331,34.6998,74.27600000000001,54.8799,89.8791,81.3368,31.1544,79.9331,94.1326,25.76,24.65,50.87,93.0973,98.12,56.0455,25.2785,57.1995,88.1105,75.1312,70.11,38.8684,,,78.57,31.12,119.3522,70.9044,128.3825,69.1147,89.93299999999999,60.8538,49.5236,87.8901,349.3048,59.2433,52.5417,216.1236,25.2886,61.858000000000004,70.4187,,114.03,32.535,49.4959,111.7036,76.0287,10.5084,93.00399999999999,39.552,124.88,61.9476,11.8557,160.7884
2016-08-11,47.0088,34.1497,165.95,103.6714,60.8544,84.7957,124.09,42.7647,108.0551,101.67,60.7591,40.7485,85.5893,215.205,61.71,47.1748,61.9527,11.0609,34.6056,244.2057,55.8772,41.2269,80.4822,46.635,51.41,79.9578,94.63,62.9978,66.0191,70.2811,133.67,25.9825,6.58,46.695,141.5678,159.6825,110.0111,771.24,75.46,96.71,123.7018,106.9338,45.9563,46.9395,52.768,139.6328,59.0057,,102.7608,22.8032,73.1216,40.848,167.2134,162.0649,74.5178,73.9426,62.9419,801.24,125.305,14.2642,47.7528,34.5834,32.4765,170.4875,30.930999999999997,,,314.49,38.2033,1406.92,345.7992,39.3941,56.9563,66.2386,23.86,32.8026,133.47899999999998,43.6454,33.7894,77.6293,77.8461,120.1108,65.1825,29.87,51.2549,87.27,42.5248,24.8,63.0966,113.81,67.06,20.4863,22.1334,48.2142,65.2127,258.06,126.5572,71.0346,70.6384,124.6568,43.5507,32.2914,95.9144,398.22,118.2829,40.5601,34.79,20.5026,64.8464,24.063000000000002,182.1234,39.3549,156.9105,27.2684,56.5825,49.13,25.34,81.48,28.5416,26.9704,103.8041,23.3089,56.36,69.2019,90.78,91.0866,132.13,67.9848,34.9091,74.1239,55.4627,89.5892,82.0038,31.3385,80.248,94.046,26.1,24.89,51.01,93.1248,97.37,56.9238,25.2695,58.2498,88.3963,75.2388,70.09,40.5775,,,77.85,31.2,119.6339,71.0403,128.6734,69.4736,89.5652,61.3043,50.0703,88.7354,349.2288,58.433,52.7355,212.3808,25.378,62.4329,70.8387,,113.92,32.1636,49.5829,112.1138,75.8381,10.5598,93.8713,40.4554,124.9,62.0348,11.9444,161.9017
2016-08-12,47.0186,34.1107,165.2433,103.9115,61.0725,84.7576,123.69,42.7552,107.7121,101.04,60.8539,40.8783,85.3337,214.3146,61.83,47.2025,61.7972,11.0428,34.4257,240.9145,55.5656,41.3923,80.4349,46.2882,51.97,80.3741,95.65,62.3022,66.0382,70.8096,133.44,26.3312,6.73,46.8031,140.8984,160.2289,110.5901,772.56,75.78,96.69,125.62200000000001,106.6517,45.5881,46.3905,53.0318,140.3729,59.0253,,104.3664,22.2561,73.0366,40.6799,166.7339,162.4227,74.4131,73.8761,62.8458,795.86,125.3992,14.293,47.3243,34.4161,32.7111,167.8536,30.8269,,,313.94,37.9075,1407.98,345.0557,39.2669,56.6387,65.6253,23.89,32.6193,133.9197,43.5023,34.1042,77.6201,77.6217,119.8641,65.1534,29.64,50.7029,87.4966,42.6359,24.71,62.6108,113.39,66.45,20.5692,22.0104,48.2911,65.8267,258.62,133.2439,70.8104,70.7138,124.8627,43.235,32.2103,96.3692,397.33,117.9293,40.69,35.12,20.6191,64.9037,24.5724,180.6943,39.3359,157.9947,27.2873,56.461999999999996,48.79,25.31,81.63,28.4678,26.9512,103.6496,22.9564,57.2152,69.186,91.1824,91.7693,133.73,68.4897,34.5762,73.183,55.5774,89.7728,81.7466,31.1544,80.1004,93.1514,26.35,25.33,51.02,94.5907,96.28,56.266999999999996,25.4138,58.3242,88.8572,74.8622,69.15,40.9312,,,77.43,30.89,118.9539,71.4029,128.3534,69.7865,90.1169,60.8069,50.0147,89.6397,350.4538,58.4506,52.8278,213.0681,25.0699,62.3216,71.0621,,113.6,32.2837,49.5635,113.3638,75.7382,10.577,94.29,40.4554,124.88,61.8894,11.6584,161.6185
2016-08-15,47.3116,35.0386,166.9952,105.1602,61.2543,85.2152,123.39,42.8597,108.2553,100.93,61.8296,40.8783,85.542,210.4399,62.98,46.6107,60.8549,10.9253,34.4209,245.1999,55.9149,41.8425,81.0015,46.2132,52.05,81.4101,96.0,63.0073,66.2866,71.2696,136.07,26.6122,6.95,47.5013,141.6367,162.6134,109.9161,768.49,78.25,97.47,124.7535,106.5933,45.903,47.214,53.3444,141.9468,59.1425,,102.7887,23.022,71.628,41.0161,167.6377,165.3139,74.3941,72.7171,63.0861,794.36,126.8689,14.3984,47.148999999999994,34.8996,32.3734,168.0755,31.2087,,,313.39,38.3178,1399.16,348.9524,39.4821,56.0782,65.1557,23.97,33.0921,134.6605,44.2753,33.8845,77.2394,78.6972,119.883,66.1632,29.67,50.6351,87.2156,42.7378,24.75,63.5728,114.62,66.61,21.3514,22.2658,48.0748,65.4016,260.51,132.5642,70.9599,70.4686,123.7584,44.1056,32.215,97.3904,397.48,118.1899,39.9014,35.48,20.5095,65.4859,24.8958,181.8636,40.106,157.7049,28.022,56.1379,49.96,25.42,78.92,28.7629,26.9031,103.7172,23.0024,56.9007,69.4242,91.3228,92.3173,136.44,67.6241,35.1184,74.3995,55.6156,89.0191,81.6417,31.445,79.9429,93.4015,26.58,25.42,52.25,93.2714,96.26,56.8551,25.476999999999997,57.971000000000004,87.3637,73.2213,68.33,41.216,,,79.48,31.05,119.1773,69.6845,127.5776,68.6086,90.2137,61.9519,50.7005,89.0008,352.6285,58.6091,52.0157,215.1391,25.3184,62.7111,69.8914,,114.19,31.9973,49.4282,114.1646,75.4387,10.6628,96.1543,40.772,123.9,61.8798,12.0036,162.4974
2016-08-16,47.1553,35.8982,159.6688,105.0641,60.6635,85.2819,122.46,42.6413,107.6644,100.6,61.4601,40.5981,84.794,207.2892,62.65,46.0652,60.0865,10.844000000000001,34.1936,244.3698,55.9999,40.9903,80.4349,45.7163,52.0,79.1347,94.71,63.1556,65.8663,70.6922,133.76,26.37,6.78,47.5701,139.0575,160.3593,108.3308,764.04,77.6,96.72,124.7921,106.2235,45.3023,48.2458,52.9047,143.1178,58.478,,101.9441,22.5187,70.2195,38.8704,164.9355,162.3568,73.5661,71.7575,62.7689,789.54,127.1893,14.5422,46.9834,34.8717,32.1857,166.6959,31.2781,,,313.42,38.1556,1408.66,345.49800000000005,39.2621,55.498999999999995,64.2645,23.87,33.0438,133.47899999999998,44.4949,33.5331,76.7659,78.8281,119.6174,65.2699,29.39,49.9668,85.9374,43.136,24.37,62.8775,112.17,65.98,21.3514,22.1239,47.7192,65.959,257.14,131.7646,70.3714,70.1007,122.6728,43.522,32.1148,96.5271,400.86,118.0596,39.2428,34.75,20.2172,65.4955,24.5724,181.204,40.7526,157.4059,26.6373,55.6933,49.9,25.37,77.96,28.6984,26.8647,109.0952,22.5426,56.3305,68.7812,91.3041,92.1825,131.78,67.3356,35.1374,74.27600000000001,55.4149,86.4683,81.232,31.3385,79.4213,93.1899,26.35,25.24,52.16,92.2361,95.51,56.6947,25.3146,57.8781,86.368,72.1364,68.26,41.717,,,78.05,30.83,118.7499,68.6242,126.3654,67.4768,89.4587,61.4357,50.5708,88.7157,348.5926,58.1247,51.1853,213.6996,25.2389,62.3772,69.105,,112.75,31.6277,49.3799,113.5591,74.9395,10.5856,94.7187,40.4926,123.3,60.9886,11.9148,162.8196
2016-08-17,47.3018,35.7517,157.3295,104.9105,60.7453,84.7862,121.76,42.4135,107.6168,99.7,60.816,40.7476,84.5763,199.3244,62.79,46.8881,60.8366,11.097000000000001,34.4162,244.476,55.7355,40.9347,81.0109,45.556999999999995,52.34,77.9922,93.03,64.4475,66.0286,70.1343,133.06,26.4378,6.68,47.5701,139.5891,162.362,108.7485,764.63,77.34,97.49,124.9948,106.5154,45.341,48.8705,53.1295,144.0078,58.5953,,101.6656,22.6719,71.1364,39.434,164.4375,162.9501,73.5566,73.1161,63.1341,786.26,126.9255,14.5231,46.7302,35.0298,31.2383,167.0143,31.4516,,,313.82,38.3655,1427.2,348.35,39.2474,54.4621,63.861999999999995,23.9,32.8026,133.976,44.5044,33.9065,76.8587,78.9403,119.6363,66.2603,29.09,50.1217,85.738,43.5157,24.42,62.5441,112.55,65.36,21.4527,22.1712,47.6904,66.0346,257.43,132.2344,70.4648,70.346,123.0658,43.6942,32.3343,98.2259,399.18,117.7246,39.92,34.085,20.6374,65.1805,24.5039,179.7049,41.0759,156.9853,26.1005,55.9711,48.8,25.595,76.32,28.3295,27.0664,111.6635,22.4124,56.0355,69.0511,91.2947,92.7907,132.79,69.1118,35.6796,73.5917,55.4914,87.85,80.6984,31.0478,79.7362,93.1803,26.97,25.93,51.18,93.2531,95.49,56.4274,25.2063,58.0175,87.6495,73.2482,67.2,42.5421,,,79.77,30.61,118.7693,69.8125,127.3376,68.3142,90.0395,60.7693,50.8766,88.6764,348.5166,58.3625,51.4621,211.7772,25.0798,62.7018,69.8646,,112.71,31.9511,49.3026,112.7193,74.9576,10.6285,95.0078,40.6137,124.37,60.4945,11.8359,162.5462
2016-08-18,45.6316,35.8201,156.7123,104.77600000000001,60.6908,85.1403,121.52,42.1097,107.0641,100.67,60.7497,40.6915,85.0496,197.9546,63.5,47.4799,61.66,11.2958,34.222,244.1189,55.6883,40.9162,81.3319,45.482,52.35,78.699,94.71,64.7824,66.3343,70.3594,132.43,26.8156,7.04,48.1109,139.5399,162.7718,108.5492,764.46,79.03,97.43,124.8886,106.4765,45.4912,50.7352,54.6536,145.1788,59.1328,,102.2782,22.8688,72.2582,39.5725,163.4507,163.7977,73.233,73.5341,63.0861,788.36,127.1893,14.5326,46.7594,35.1042,31.1445,167.5835,31.7553,,,313.38,38.3941,1443.07,348.9994,39.2523,54.8171,64.1112,23.96,32.8123,133.4978,44.3803,34.3092,76.5245,77.9771,120.7465,66.639,28.93,49.9087,85.4842,43.312,24.76,63.2585,112.13,65.15,20.9281,22.1239,48.0268,65.1466,254.83,132.5542,71.0907,70.3554,122.8038,43.9621,32.1626,98.7086,394.91,118.4141,40.421,34.715,20.8475,65.1041,25.5326,181.25400000000002,41.4467,156.789,26.9199,56.3324,49.31,26.035,76.91,28.1082,27.537,109.9642,22.3204,55.9766,69.7655,90.9484,93.99799999999999,135.44,69.3012,35.260999999999996,73.126,55.5296,88.594,81.1653,31.0478,79.2835,92.9687,26.84,25.91,51.53,92.74,95.86,56.6565,25.1161,58.2034,89.1338,74.2256,67.65,43.9664,,,80.98,30.52,118.8956,70.7265,127.7556,69.0687,92.0528,60.8913,50.6634,90.1606,345.6392,57.8164,52.1634,211.3685,24.9009,62.7945,70.8476,,114.95,32.0712,49.0706,112.7388,74.2224,10.577,98.2479,40.8745,123.91,60.6108,12.0628,163.2689
2016-08-19,46.5107,35.6443,157.3195,105.0449,60.9907,85.0254,121.43,41.9958,107.7311,100.32,60.7591,40.6075,85.0686,195.8313,63.74,46.7587,60.7177,11.0428,34.5156,244.3216,55.575,40.4904,82.0212,45.5007,52.95,80.1127,94.82,64.1795,66.0764,69.7624,132.135,28.7144,7.62,48.455,139.5202,161.7192,107.8467,757.31,79.12,97.69,124.9755,105.63,45.6414,50.6311,53.5691,145.8439,59.7973,,101.4243,22.4749,71.3836,39.5329,162.4639,164.7394,73.7088,72.6221,62.9899,793.9,126.6617,14.5902,46.701,35.1507,30.5722,167.7282,31.9462,,,316.81,38.4037,1432.0,350.1854,39.4039,55.3869,64.207,24.17,33.0052,132.5413,44.409,34.3678,75.8745,78.4073,120.0064,66.2214,28.53,50.2186,84.6411,43.1823,24.99,63.1537,112.16,64.71,21.1858,22.3036,47.7769,65.5811,252.63,132.934,70.9973,70.2611,122.4107,43.8664,31.6282,98.3094,388.5,118.3297,39.9478,35.04,20.8567,65.4382,25.4346,183.7424,41.19,157.0413,27.0047,56.5269,50.08,26.085,77.48,28.1451,27.537,109.8676,22.0982,56.1732,69.5353,90.78,92.8815,134.0,68.3454,34.9757,82.9914,55.2907,87.7823,80.908,30.8832,79.4607,92.7186,26.73,25.98,50.4,92.5567,95.57,56.8093,25.1161,57.2832,87.3084,73.2123,64.48,43.544,,,81.76,30.63,119.2647,69.9222,127.7654,68.2866,88.7908,62.271,49.0973,90.1901,347.8613,57.5874,51.2499,208.5731,25.0798,62.7389,69.6948,,118.07,31.756999999999998,49.4669,112.3091,73.3328,10.6285,98.2877,40.9769,123.56,60.7367,11.8063,164.6751
2016-08-22,46.4716,35.1656,157.7476,104.2285,60.9089,84.9297,120.67,41.9294,108.4077,100.24,60.475,40.9063,85.1254,196.2227,63.29,46.8326,60.8549,11.1061,34.5966,244.7076,55.6978,40.7774,81.8701,45.7445,52.98,81.1874,94.4,63.9786,65.7898,70.37899999999999,136.53,28.2397,7.58,48.3862,138.5259,162.3992,108.8055,759.48,77.48,97.55,125.1685,106.4376,45.8546,50.3092,53.022,145.6566,60.1002,,101.9998,22.5844,71.5167,39.6713,162.2702,165.6812,73.4328,72.8026,62.8265,790.67,127.1798,14.5518,46.7302,35.1414,30.7692,168.3167,31.6685,,,316.81,38.3369,1423.99,349.7148,39.4625,55.3589,65.242,24.12,33.0245,133.0289,44.533,34.4483,76.2738,78.1735,119.8546,66.4156,29.01,51.0225,84.9493,43.4416,24.95,62.5631,114.2,64.62,21.8024,22.228,47.9835,65.6,252.65,133.2839,70.9973,70.2705,122.5324,43.7803,31.6997,98.2073,396.04,117.5979,40.0591,35.32,20.9571,65.5527,25.2191,184.0721,40.5339,156.9666,27.2308,56.7862,50.13,26.4,77.25,28.2465,27.3257,110.0994,22.1672,56.763000000000005,69.4242,91.7158,92.5366,133.24,68.7782,34.8235,83.5997,55.157,87.734,81.0891,31.0672,79.6477,92.2184,26.56,25.86,49.89,93.0973,95.76,56.7558,25.2605,57.1438,87.6956,73.4275,65.17,43.3181,,,81.49,30.62,118.7693,70.1507,127.9112,68.443,88.45200000000001,62.5431,49.0417,89.6102,350.1608,57.5522,51.3329,208.053,24.891,62.776,70.5527,,116.99,31.8125,49.3992,111.3227,73.8411,10.6027,96.1942,41.1259,124.15,60.8626,11.6683,163.9524
